ID	Condition	sentence	noun_transparency	noun	Trial_Index_	RT	Accuracy
B44	D28_C2	Opina que su novela tr‡gica divide al pueblo.	transp	novela	17	1641	1
B44	D05_C1	Anuncia que el palo roto crea m‡s basura.	transp	palo	18	1390	1
B44	D02_C4	Avisa de que su conexi—n moderna repara el sistema.	opaq	conexi—n	19	1703	1
B44	D31_C3	Menciona que el ma’z morado lidera las ventas.	opaq	ma’z	20	1509	1
B44	D30_C4	Declara que su tradici—n rara confunde al rey.	opaq	tradici—n	21	1748	1
B44	D19_C3	Descubre que el paraguas barato soporta la lluvia.	opaq	paraguas	22	1541	1
B44	D24_C2	Cree que su cena mala decepciona al padre.	transp	cena	23	1250	1
B44	D01_C1	Dice que el colegio nuevo cuesta mucho dinero.	transp	colegio	24	1209	1
B44	D14_C4	Se–ala que su lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	25	1725	1
B44	D08_C2	Cuenta que su planta bonita gana el concurso.	transp	planta	26	1487	1
B44	D10_C4	Menciona que su nariz dorada causa sorpresa.	opaq	nariz	27	1273	1
B44	D16_C2	Aclara que su escuela pœbica trae problemas.	transp	escuea	28	1430	1
B44	D22_C4	Dice que su naci—n limpia recibe m‡s turistas.	opaq	naci—n	29	1432	1
B44	D04_C2	Comenta que su silla rosada mejora la sala.	transp	silla	30	1334	1
B44	D21_C1	Demuestra que el zapato caro resiste la lluvia.	transp	zapato	31	1377	1
B44	D12_C2	Aclara que su palabra secreta resuelve el misterio.	transp	palabra	32	1523	1
B44	D11_C3	Indica que el hospital peque–o contrata a estudiantes.	opaq	hospital	33	1627	1
B47	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	5532	1
B47	D13_C2	Opina que su cuero negro cautiva al cliente.	transp	cuero	2	1727	1
B47	D28_C3	Opina que la situaci—n tr‡gica divide al pueblo.	opaq	situaci—n	3	3179	1
B47	D01_C2	Dice que su colegio nuevo cuesta mucho dinero.	transp	colegio	4	2170	1
B47	D23_C4	Avisa de que su metal sagrado tiene poderes m‡gicos.	opaq	metal	5	1946	1
B47	D32_C3	Indica que la reuni—n c—mica divierte a todos.	opaq	reuni—n	6	3039	1
B47	D05_C2	Anuncia que su palo roto crea m‡s basura.	transp	palo	7	2589	1
B47	D24_C3	Cree que la acci—n mala decepciona al padre.	opaq	acci—n	8	2749	1
B47	D25_C2	Comenta que su suelo blanco demanda mucho cuidado.	transp	suelo	9	1777	1
B47	D19_C4	Descubre que su paraguas barato soporta la lluvia.	opaq	paraguas	10	2251	1
B47	D04_C3	Comenta que la pared rosada mejora la sala.	opaq	pared	11	2160	1
B47	D17_C2	Sugiere que su anillo rojo llama la atenci—n.	transp	anillo	12	1505	1
B47	D08_C3	Cuenta que la canci—n bonita gana el concurso.	opaq	canci—n	13	1916	1
B47	D12_C3	Aclara que la imagen secreta resuelve el misterio.	opaq	imagen	14	1455	1
B47	D07_C4	Descubre que su borrador bueno vale menos dinero.	opaq	borrador	15	1951	1
B47	D03_C4	Cree que su pastel t’pico lleva demasiados ingredientes.	opaq	pastel	16	3770	1
B47	D21_C2	Demuestra que su zapato caro resiste la lluvia.	transp	zapato	17	2733	1
B47	D20_C3	Sostiene que la estaci—n oscura necesita m‡s luz.	opaq	estaci—n	18	3164	1
B47	D11_C4	Indica que su hospital peque–o contrata a estudiantes.	opaq	hospital	19	3354	1
B47	D27_C4	Anuncia que su jard’n sucio disgusta al invitado.	opaq	jard’n	20	3056	1
B47	D15_C4	Explica que su cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	21	2166	1
B47	D30_C1	Declara que la l‡mpara rara confunde al rey.	transp	l‡mpara	22	2808	1
B47	D10_C1	Menciona que la falda dorada causa sorpresa.	transp	falda	23	2785	1
B47	D09_C2	Declara que su carro antiguo contamina el ambiente.	transp	carro	24	2826	1
B47	D18_C1	Manifiesta que la piedra preciosa sorprende al hombre.	transp	piedra	25	2680	1
B47	D22_C1	Dice que la sala limpia recibe m‡s turistas.	transp	sala	26	2099	1
B47	D29_C2	Cuenta que su cuadro famoso representa su vida.	transp	cuadro	27	2521	1
B47	D06_C1	Piensa que la charla larga produce insomnio.	transp	charla	28	2405	1
B47	D14_C1	Se–ala que la fiesta perfecta requiere preparaci—n.	transp	fiesta	29	2020	1
B47	D31_C4	Menciona que su ma’z morado lidera las ventas.	opaq	ma’z	30	2905	1
B47	D16_C3	Aclara que la opini—n pœblica trae problemas.	opaq	opini—n	31	2689	1
B47	D26_C1	Piensa que la iglesia estricta molesta al joven.	transp	iglesia	32	2259	1
B47	D02_C1	Avisa de que la m‡quina moderna repara el sistema.	transp	m‡quina	33	2448	1
B48	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	5544	1
B48	D02_C4	Avisa de que su conexi—n moderna repara el sistema.	opaq	conexi—n	2	1635	1
B48	D06_C4	Piensa que su crisis larga produce insomnio.	opaq	crisis	3	1211	1
B48	D30_C4	Declara que su tradici—n rara confunde al rey.	opaq	tradici—n	4	1543	1
B48	D01_C1	Dice que el colegio nuevo cuesta mucho dinero.	transp	colegio	5	1346	1
B48	D26_C4	Piensa que su religi—n estricta molesta al joven.	opaq	religi—n	6	1452	1
B48	D28_C2	Opina que su novela tr‡gica divide al pueblo.	transp	novela	7	1580	1
B48	D14_C4	Se–ala que su lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	8	1680	1
B48	D23_C3	Avisa de que el metal sagrado tiene poderes m‡gicos.	opaq	metal	9	1440	1
B48	D13_C1	Opina que el cuero negro cautiva al cliente.	transp	cuero	10	1254	1
B48	D03_C3	Cree que el pastel t’pico lleva demasiados ingredientes.	opaq	pastel	11	1184	1
B48	D08_C2	Cuenta que su planta bonita gana el concurso.	transp	planta	12	1492	1
B48	D10_C4	Menciona que su nariz dorada causa sorpresa.	opaq	nariz	13	1183	1
B48	D31_C3	Menciona que el ma’z morado lidera las ventas.	opaq	ma’z	14	1466	1
B48	D29_C1	Cuenta que el cuadro famoso representa su vida.	transp	cuadro	15	1239	1
B48	D22_C4	Dice que su naci—n limpia recibe m‡s turistas.	opaq	naci—n	16	1458	1
B48	D05_C1	Anuncia que el palo roto crea m‡s basura.	transp	palo	17	1175	1
B48	D17_C1	Sugiere que el anillo rojo llama la atenci—n.	transp	anillo	18	1205	1
B48	D24_C2	Cree que su cena mala decepciona al padre.	transp	cena	19	1251	1
B48	D25_C1	Comenta que el suelo blanco demanda mucho cuidado.	transp	suelo	20	1090	1
B48	D19_C3	Descubre que el paraguas barato soporta la lluvia.	opaq	paraguas	21	1634	1
B48	D07_C3	Descubre que el borrador bueno vale menos dinero.	opaq	borrador	22	1315	1
B48	D20_C2	Sostiene que su taberna oscura necesita m‡s luz.	transp	taberna	23	1564	1
B48	D04_C2	Comenta que su silla rosada mejora la sala.	transp	silla	24	1419	0
B48	D09_C1	Declara que el carro antiguo contamina el ambiente.	transp	carro	25	1358	1
B48	D16_C2	Aclara que su escuela pœbica trae problemas.	transp	escuea	26	1550	1
B48	D12_C2	Aclara que su palabra secreta resuelve el misterio.	transp	palabra	27	1481	1
B48	D11_C3	Indica que el hospital peque–o contrata a estudiantes.	opaq	hospital	28	1574	1
B48	D32_C2	Indica que su revista c—mica divierte a todos.	transp	revista	29	1461	1
B48	D27_C3	Anuncia que el jard’n sucio disgusta al invitado.	opaq	jard’n	30	1569	1
B48	D21_C1	Demuestra que el zapato caro resiste la lluvia.	transp	zapato	31	1518	1
B48	D15_C3	Explica que el cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	32	1659	1
B48	D18_C4	Manifiesta que su mansi—n preciosa sorprende al hombre.	opaq	mansi—n	33	1698	1
B52	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	5178	1
B52	D27_C3	Anuncia que el jard’n sucio disgusta al invitado.	opaq	jard’n	2	2527	1
B52	D17_C1	Sugiere que el anillo rojo llama la atenci—n.	transp	anillo	3	1159	1
B52	D26_C4	Piensa que su religi—n estricta molesta al joven.	opaq	religi—n	4	1918	1
B52	D11_C3	Indica que el hospital peque–o contrata a estudiantes.	opaq	hospital	5	1687	1
B52	D19_C3	Descubre que el paraguas barato soporta la lluvia.	opaq	paraguas	6	2590	0
B52	D06_C4	Piensa que su crisis larga produce insomnio.	opaq	crisis	7	1965	1
B52	D05_C1	Anuncia que el palo roto crea m‡s basura.	transp	palo	8	1770	1
B52	D01_C1	Dice que el colegio nuevo cuesta mucho dinero.	transp	colegio	9	1284	1
B52	D09_C1	Declara que el carro antiguo contamina el ambiente.	transp	carro	10	1665	1
B52	D28_C2	Opina que su novela tr‡gica divide al pueblo.	transp	novela	11	1787	1
B52	D23_C3	Avisa de que el metal sagrado tiene poderes m‡gicos.	opaq	metal	12	1506	1
B52	D20_C2	Sostiene que su taberna oscura necesita m‡s luz.	transp	taberna	13	1829	0
B52	D21_C1	Demuestra que el zapato caro resiste la lluvia.	transp	zapato	14	1590	1
B52	D22_C4	Dice que su naci—n limpia recibe m‡s turistas.	opaq	naci—n	15	1641	1
B52	D14_C4	Se–ala que su lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	16	1817	1
B52	D31_C3	Menciona que el ma’z morado lidera las ventas.	opaq	ma’z	17	1546	1
B52	D32_C2	Indica que su revista c—mica divierte a todos.	transp	revista	18	1661	1
B52	D16_C2	Aclara que su escuela pœbica trae problemas.	transp	escuea	19	1668	1
B52	D10_C4	Menciona que su nariz dorada causa sorpresa.	opaq	nariz	20	1405	1
B52	D29_C1	Cuenta que el cuadro famoso representa su vida.	transp	cuadro	21	2345	1
B52	D04_C2	Comenta que su silla rosada mejora la sala.	transp	silla	22	1652	1
B52	D25_C1	Comenta que el suelo blanco demanda mucho cuidado.	transp	suelo	23	1292	1
B52	D02_C4	Avisa de que su conexi—n moderna repara el sistema.	opaq	conexi—n	24	1549	1
B52	D24_C2	Cree que su cena mala decepciona al padre.	transp	cena	25	1428	1
B52	D12_C2	Aclara que su palabra secreta resuelve el misterio.	transp	palabra	26	1681	1
B52	D07_C3	Descubre que el borrador bueno vale menos dinero.	opaq	borrador	27	1351	1
B52	D13_C1	Opina que el cuero negro cautiva al cliente.	transp	cuero	28	1375	1
B52	D03_C3	Cree que el pastel t’pico lleva demasiados ingredientes.	opaq	pastel	29	3491	1
B52	D30_C4	Declara que su tradici—n rara confunde al rey.	opaq	tradici—n	30	1478	1
B52	D15_C3	Explica que el cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	31	2271	1
B52	D18_C4	Manifiesta que su mansi—n preciosa sorprende al hombre.	opaq	mansi—n	32	1827	1
B52	D08_C2	Cuenta que su planta bonita gana el concurso.	transp	planta	33	2122	1
B53	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	5182	1
B53	D23_C2	Avisa de que su templo sagrado tiene poderes m‡gicos.	transp	templo	2	2028	1
B53	D22_C3	Dice que la naci—n limpia recibe m‡s turistas.	opaq	naci—n	3	1401	1
B53	D06_C3	Piensa que la crisis larga produce insomnio.	opaq	crisis	4	1524	1
B53	D02_C3	Avisa de que la conexi—n moderna repara el sistema.	opaq	conexi—n	5	1377	1
B53	D29_C4	Cuenta que su lugar famoso representa su vida.	opaq	lugar	6	3022	1
B53	D03_C2	Cree que su plato t’pico lleva demasiados ingredientes.	transp	plato	7	1802	1
B53	D17_C4	Sugiere que su pantal—n rojo llama la atenci—n.	opaq	pantal—n	8	1735	1
B53	D11_C2	Indica que su mercado peque–o contrata a estudiantes.	transp	mercado	9	1388	1
B53	D07_C2	Descubre que su teclado bueno vale menos dinero.	transp	teclado	10	1633	1
B53	D04_C1	Comenta que la silla rosada mejora la sala.	transp	silla	11	1514	1
B53	D14_C3	Se–ala que la lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	12	1766	1
B53	D21_C4	Demuestra que su malet’n caro resiste la lluvia.	opaq	malet’n	13	1648	1
B53	D20_C1	Sostiene que la taberna oscura necesita m‡s luz.	transp	taberna	14	1840	1
B53	D19_C2	Descubre que su sombrero barato soporta la lluvia.	transp	sombrero	15	1560	1
B53	D25_C4	Comenta que su sill—n blanco demanda mucho cuidado.	opaq	sill—n	16	1479	1
B53	D24_C1	Cree que la cena mala decepciona al padre.	transp	cena	17	1366	1
B53	D08_C1	Cuenta que la planta bonita gana el concurso.	transp	planta	18	1310	1
B53	D18_C3	Manifiesta que la mansi—n preciosa sorprende al hombre.	opaq	mansi—n	19	1346	1
B53	D30_C3	Declara que la tradici—n rara confunde al rey.	opaq	tradici—n	20	1672	1
B53	D16_C1	Aclara que la escuela pœblica trae problemas.	transp	escuela	21	1425	1
B53	D32_C1	Indica que la revista c—mica divierte a todos.	transp	revista	22	1534	1
B53	D09_C4	Declara que su cami—n antiguo contamina el ambiente.	opaq	cami—n	23	1387	1
B53	D13_C4	Opina que su collar negro cautiva al cliente.	opaq	collar	24	1197	1
B53	D31_C2	Menciona que su bolso morado lidera las ventas.	transp	bolso	25	1350	1
B53	D27_C2	Anuncia que su vaso sucio disgusta al invitado.	transp	vaso	26	1062	0
B53	D01_C4	Dice que su proyector nuevo cuesta mucho dinero.	opaq	proyector	27	1612	1
B53	D26_C3	Piensa que la religi—n estricta molesta al joven.	opaq	religi—n	28	1622	1
B53	D15_C2	Explica que su tama–o mediano resulta m‡s pr‡ctico.	transp	tama–o	29	1447	1
B53	D10_C3	Menciona que la nariz dorada causa sorpresa.	opaq	nariz	30	1434	1
B53	D28_C1	Opina que la novela tr‡gica divide al pueblo.	transp	novela	31	1374	1
B53	D05_C4	Anuncia que su cristal roto crea m‡s basura.	opaq	cristal	32	1609	1
B53	D12_C1	Aclara que la palabra secreta resuelve el misterio.	transp	palabra	33	1608	1
B59	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	4757	1
B59	D10_C1	Menciona que la falda dorada causa sorpresa.	transp	falda	2	1704	1
B59	D27_C4	Anuncia que su jard’n sucio disgusta al invitado.	opaq	jard’n	3	1670	1
B59	D01_C2	Dice que su colegio nuevo cuesta mucho dinero.	transp	colegio	4	1527	1
B59	D22_C1	Dice que la sala limpia recibe m‡s turistas.	transp	sala	5	1379	1
B59	D15_C4	Explica que su cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	6	2212	1
B59	D28_C3	Opina que la situaci—n tr‡gica divide al pueblo.	opaq	situaci—n	7	1679	1
B59	D16_C3	Aclara que la opini—n pœblica trae problemas.	opaq	opini—n	8	1438	1
B59	D08_C3	Cuenta que la canci—n bonita gana el concurso.	opaq	canci—n	9	1663	1
B59	D06_C1	Piensa que la charla larga produce insomnio.	transp	charla	10	1284	1
B59	D14_C1	Se–ala que la fiesta perfecta requiere preparaci—n.	transp	fiesta	11	1824	1
B59	D20_C3	Sostiene que la estaci—n oscura necesita m‡s luz.	opaq	estaci—n	12	2157	0
B59	D30_C1	Declara que la l‡mpara rara confunde al rey.	transp	l‡mpara	13	1464	1
B59	D21_C2	Demuestra que su zapato caro resiste la lluvia.	transp	zapato	14	1476	1
B59	D05_C2	Anuncia que su palo roto crea m‡s basura.	transp	palo	15	1645	1
B59	D31_C4	Menciona que su ma’z morado lidera las ventas.	opaq	ma’z	16	1430	1
B59	D18_C1	Manifiesta que la piedra preciosa sorprende al hombre.	transp	piedra	17	1555	1
B59	D04_C3	Comenta que la pared rosada mejora la sala.	opaq	pared	18	1401	1
B59	D23_C4	Avisa de que su metal sagrado tiene poderes m‡gicos.	opaq	metal	19	1649	1
B59	D12_C3	Aclara que la imagen secreta resuelve el misterio.	opaq	imagen	20	1417	1
B59	D29_C2	Cuenta que su cuadro famoso representa su vida.	transp	cuadro	21	1352	1
B59	D07_C4	Descubre que su borrador bueno vale menos dinero.	opaq	borrador	22	1607	1
B59	D13_C2	Opina que su cuero negro cautiva al cliente.	transp	cuero	23	1258	1
B59	D26_C1	Piensa que la iglesia estricta molesta al joven.	transp	iglesia	24	1740	1
B59	D32_C3	Indica que la reuni—n c—mica divierte a todos.	opaq	reuni—n	25	1446	1
B59	D11_C4	Indica que su hospital peque–o contrata a estudiantes.	opaq	hospital	26	1584	1
B59	D09_C2	Declara que su carro antiguo contamina el ambiente.	transp	carro	27	2310	1
B59	D03_C4	Cree que su pastel t’pico lleva demasiados ingredientes.	opaq	pastel	28	1525	1
B59	D17_C2	Sugiere que su anillo rojo llama la atenci—n.	transp	anillo	29	1408	1
B59	D19_C4	Descubre que su paraguas barato soporta la lluvia.	opaq	paraguas	30	2402	0
B59	D02_C1	Avisa de que la m‡quina moderna repara el sistema.	transp	m‡quina	31	1452	1
B59	D25_C2	Comenta que su suelo blanco demanda mucho cuidado.	transp	suelo	32	1313	1
B59	D24_C3	Cree que la acci—n mala decepciona al padre.	opaq	acci—n	33	1217	1
B61	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	4907	1
B61	D21_C4	Demuestra que su malet’n caro resiste la lluvia.	opaq	malet’n	2	1968	1
B61	D25_C4	Comenta que su sill—n blanco demanda mucho cuidado.	opaq	sill—n	3	1912	1
B61	D05_C4	Anuncia que su cristal roto crea m‡s basura.	opaq	cristal	4	1559	1
B61	D28_C1	Opina que la novela tr‡gica divide al pueblo.	transp	novela	5	1682	1
B61	D12_C1	Aclara que la palabra secreta resuelve el misterio.	transp	palabra	6	1580	1
B61	D08_C1	Cuenta que la planta bonita gana el concurso.	transp	planta	7	2141	1
B61	D09_C4	Declara que su cami—n antiguo contamina el ambiente.	opaq	cami—n	8	1929	1
B61	D16_C1	Aclara que la escuela pœblica trae problemas.	transp	escuela	9	1557	1
B61	D03_C2	Cree que su plato t’pico lleva demasiados ingredientes.	transp	plato	10	1536	1
B61	D22_C3	Dice que la naci—n limpia recibe m‡s turistas.	opaq	naci—n	11	1658	1
B61	D04_C1	Comenta que la silla rosada mejora la sala.	transp	silla	12	1733	1
B61	D19_C2	Descubre que su sombrero barato soporta la lluvia.	transp	sombrero	13	2138	1
B61	D06_C3	Piensa que la crisis larga produce insomnio.	opaq	crisis	14	1653	1
B61	D29_C4	Cuenta que su lugar famoso representa su vida.	opaq	lugar	15	2520	0
B61	D10_C3	Menciona que la nariz dorada causa sorpresa.	opaq	nariz	16	2156	1
B61	D24_C1	Cree que la cena mala decepciona al padre.	transp	cena	17	1557	1
B61	D17_C4	Sugiere que su pantal—n rojo llama la atenci—n.	opaq	pantal—n	18	3264	1
B61	D01_C4	Dice que su proyector nuevo cuesta mucho dinero.	opaq	proyector	19	2592	1
B61	D13_C4	Opina que su collar negro cautiva al cliente.	opaq	collar	20	2432	1
B61	D23_C2	Avisa de que su templo sagrado tiene poderes m‡gicos.	transp	templo	21	2781	1
B61	D27_C2	Anuncia que su vaso sucio disgusta al invitado.	transp	vaso	22	1773	1
B61	D14_C3	Se–ala que la lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	23	2139	1
B61	D32_C1	Indica que la revista c—mica divierte a todos.	transp	revista	24	1777	1
B61	D26_C3	Piensa que la religi—n estricta molesta al joven.	opaq	religi—n	25	1806	1
B61	D31_C2	Menciona que su bolso morado lidera las ventas.	transp	bolso	26	2305	1
B61	D18_C3	Manifiesta que la mansi—n preciosa sorprende al hombre.	opaq	mansi—n	27	2309	1
B61	D20_C1	Sostiene que la taberna oscura necesita m‡s luz.	transp	taberna	28	1690	1
B61	D07_C2	Descubre que su teclado bueno vale menos dinero.	transp	teclado	29	1830	1
B61	D30_C3	Declara que la tradici—n rara confunde al rey.	opaq	tradici—n	30	1938	1
B61	D02_C3	Avisa de que la conexi—n moderna repara el sistema.	opaq	conexi—n	31	1787	1
B61	D15_C2	Explica que su tama–o mediano resulta m‡s pr‡ctico.	transp	tama–o	32	2043	1
B61	D11_C2	Indica que su mercado peque–o contrata a estudiantes.	transp	mercado	33	1826	1
1	PD_C4	Dice que la mochila rallada contiene nuestras cosas	transp	mochila	1	4893	1
1	D27_C3	Anuncia que el jard’n sucio disgusta al invitado.	opaq	jard’n	2	3992	1
1	D23_C3	Avisa de que el metal sagrado tiene poderes m‡gicos.	opaq	metal	3	2634	1
1	D06_C4	Piensa que su crisis larga produce insomnio.	opaq	crisis	4	1436	1
1	D22_C4	Dice que su naci—n limpia recibe m‡s turistas.	opaq	naci—n	5	1573	1
1	D16_C2	Aclara que su escuela pœbica trae problemas.	transp	escuea	6	2871	1
1	D32_C2	Indica que su revista c—mica divierte a todos.	transp	revista	7	2951	1
1	D03_C3	Cree que el pastel t’pico lleva demasiados ingredientes.	opaq	pastel	8	1560	1
1	D05_C1	Anuncia que el palo roto crea m‡s basura.	transp	palo	9	1460	1
1	D20_C2	Sostiene que su taberna oscura necesita m‡s luz.	transp	taberna	10	1580	1
1	D09_C1	Declara que el carro antiguo contamina el ambiente.	transp	carro	11	2702	0
1	D10_C4	Menciona que su nariz dorada causa sorpresa.	opaq	nariz	12	2314	1
1	D25_C1	Comenta que el suelo blanco demanda mucho cuidado.	transp	suelo	13	2575	1
1	D13_C1	Opina que el cuero negro cautiva al cliente.	transp	cuero	14	2365	1
1	D17_C1	Sugiere que el anillo rojo llama la atenci—n.	transp	anillo	15	2196	1
1	D29_C1	Cuenta que el cuadro famoso representa su vida.	transp	cuadro	16	4612	1
1	D12_C2	Aclara que su palabra secreta resuelve el misterio.	transp	palabra	17	2836	1
1	D11_C3	Indica que el hospital peque–o contrata a estudiantes.	opaq	hospital	18	3229	1
1	D30_C4	Declara que su tradici—n rara confunde al rey.	opaq	tradici—n	19	2655	1
1	D04_C2	Comenta que su silla rosada mejora la sala.	transp	silla	20	2253	1
1	D19_C3	Descubre que el paraguas barato soporta la lluvia.	opaq	paraguas	21	1762	1
1	D15_C3	Explica que el cintur—n mediano resulta m‡s pr‡ctico.	opaq	cintur—n	22	1861	1
1	D08_C2	Cuenta que su planta bonita gana el concurso.	transp	planta	23	1603	1
1	D18_C4	Manifiesta que su mansi—n preciosa sorprende al hombre.	opaq	mansi—n	24	2857	1
1	D24_C2	Cree que su cena mala decepciona al padre.	transp	cena	25	1334	1
1	D02_C4	Avisa de que su conexi—n moderna repara el sistema.	opaq	conexi—n	26	2689	1
1	D31_C3	Menciona que el ma’z morado lidera las ventas.	opaq	ma’z	27	2339	1
1	D01_C1	Dice que el colegio nuevo cuesta mucho dinero.	transp	colegio	28	2575	1
1	D26_C4	Piensa que su religi—n estricta molesta al joven.	opaq	religi—n	29	1700	1
1	D14_C4	Se–ala que su lecci—n perfecta requiere preparaci—n.	opaq	lecci—n	30	1871	1
1	D28_C2	Opina que su novela tr‡gica divide al pueblo.	transp	novela	31	3106	1
1	D07_C3	Descubre que el borrador bueno vale menos dinero.	opaq	borrador	32	1481	1
1	D21_C1	Demuestra que el zapato caro resiste la lluvia.	transp	zapato	33	2430	1
